"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported"
1187,3,"Earth",FALSE,"G",184,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Stace","Matts",0
1190,1,"Earth",FALSE,"E",72,"P","TRAPPIST-1e",52,FALSE,0,243,464,71,8,"Melica","Carpennels",1
1191,1,"Earth",FALSE,"F",229,"S","TRAPPIST-1e",36,FALSE,0,0,0,0,1583,"Annah","Santry",0
1192,1,"Earth",FALSE,"F",238,"P","TRAPPIST-1e",32,FALSE,600,670,0,187,0,"Ivaney","Moodman",0
1195,1,"Earth",FALSE,"F",239,"P","55 Cancri e",28,FALSE,2,558,0,0,0,"Mael","Lancis",1
1199,1,"Earth",FALSE,"E",73,"P","TRAPPIST-1e",16,FALSE,0,0,752,0,235,"Lillen","Hubbarnett",0
1203,1,"Europa",FALSE,"B",51,"S","55 Cancri e",50,TRUE,0,5473,0,703,6381,"Celava","Unrent",0
1208,1,"Earth",FALSE,"G",178,"P","TRAPPIST-1e",23,FALSE,518.620727005932,0,6,30,200,"Arllia","Blainson",0
1210,1,"Earth",TRUE,"G",179,"P","TRAPPIST-1e",45,FALSE,0,0,0,0,0,"Helean","Brooker",1
1210,2,"Earth",FALSE,"G",179,"P","TRAPPIST-1e",23,FALSE,393,510,0,0,5,"Done","Brooker",0
1211,1,"Earth",TRUE,"G",186,"S","PSO J318.5-22",53,FALSE,0,0,0,0,0,"Andyn","Alvasquez",0
1211,3,"Earth",TRUE,"G",186,"S","TRAPPIST-1e",6,FALSE,0,0,0,0,0,"Bethy","Pollarkeeks",1
1211,4,"Earth",TRUE,"G",186,"S","TRAPPIST-1e",3,FALSE,0,0,0,0,0,"Erick","Pollarkeeks",0
1211,5,"Earth",FALSE,"F",232,"S","55 Cancri e",13,FALSE,1,212,843,78,10,"Scotty","Alvasquez",1
1211,6,"Earth",TRUE,"G",186,"S","TRAPPIST-1e",60,FALSE,0,0,0,0,0,"Ianna","Alvasquez",0
1211,7,"Earth",FALSE,"G",186,"S","55 Cancri e",1,FALSE,0,0,0,1064.52799837379,0,"Bretty","Pollarkeeks",1
1212,1,"Earth",FALSE,"G",180,"P","TRAPPIST-1e",40,FALSE,0,1,195,560,0,"Luise","Vales",0
1214,1,"Earth",TRUE,"G",181,"P","55 Cancri e",31,FALSE,0,0,0,0,0,"Elanie","Fulloydez",1
1215,1,"Earth",TRUE,"G",187,"S","TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Kaye","Huntt",1
1216,1,"Earth",FALSE,"G",182,"P","TRAPPIST-1e",20,FALSE,65,905,0,0,0,"Iree","Pentss",1
1221,1,"Earth",FALSE,"G",188,"S","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Wine","Alfordonard",0
1221,2,"Earth",FALSE,"E",87,"S","TRAPPIST-1e",20,FALSE,0,0,0,1608,1,"Tricky","Alfordonard",0
1222,1,"Earth",FALSE,"G",183,"P","TRAPPIST-1e",75,FALSE,0,493,0,131,132,"Evenna","Hubert",0
1223,1,"Europa",TRUE,"C",48,"S","55 Cancri e",24,FALSE,0,0,0,0,0,"Terope","Coweboded",1
1225,1,"Earth",FALSE,"F",244,"P","TRAPPIST-1e",18,FALSE,2,1311,60,28,1,"Margia","Morrodgers",1
1228,1,"Mars",TRUE,"E",0,"S","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Snich","Purle",1
1228,2,"Mars",FALSE,"E",89,"S","TRAPPIST-1e",59,FALSE,142,0,907,0,0,"Newtch","Purle",1
1229,1,"Earth",FALSE,"F",245,"P","TRAPPIST-1e",27,FALSE,0,0,863,33,2,"Nelsie","Floydendley",1
1230,1,"Earth",FALSE,"G",189,"S","TRAPPIST-1e",38,FALSE,354,34,0,291,229,"Catha","Gainebergan",0
1231,1,"Mars",TRUE,"E",77,"P","TRAPPIST-1e",41,FALSE,0,0,0,0,0,"Marms","Emead",0
1232,1,"Europa",TRUE,"C",49,"S","TRAPPIST-1e",36,FALSE,0,0,0,0,0,"Sarthim","Geraing",1
1232,2,"Europa",FALSE,"C",49,"S","55 Cancri e",29,FALSE,0,42,0,4651,661,"Tope","Geraing",0
1233,1,"Earth",TRUE,"G",184,"P","PSO J318.5-22",22,FALSE,0,0,0,0,0,"Aarone","Burryerson",1
1234,1,"Earth",FALSE,"F",236,"S","PSO J318.5-22",23,FALSE,0,0,1250,0,0,"Derina","Lambles",1
1236,1,"Earth",FALSE,"F",246,"P","55 Cancri e",21,FALSE,614,43,0,1,0,"Briany","Lancock",0
1238,1,"Europa",FALSE,"C",50,"S","TRAPPIST-1e",26,FALSE,0,1026,3301,831,356,"Merops","Pronfraked",1
1240,1,"Earth",FALSE,"F",238,"S","TRAPPIST-1e",40,FALSE,889,185,0,0,28,"Nelsie","Bookson",1
1242,1,"Europa",FALSE,"C",48,"P","55 Cancri e",37,FALSE,0,4677,0,115,223,"Antonon","Clugeadry",1
1243,1,"Europa",FALSE,"A",9,"P","TRAPPIST-1e",41,FALSE,0,4224,0,1374,1281,"Tautrix","Drivery",0
1246,1,"Earth",FALSE,"G",185,"P","TRAPPIST-1e",30,FALSE,0,192,0,565,0,"Valey","Schmondez",0
1250,1,"Earth",FALSE,"F",240,"S","TRAPPIST-1e",22,FALSE,0,17,0,61,567,"Dony","Torrez",0
1254,1,"Mars",FALSE,"D",44,"S","TRAPPIST-1e",54,FALSE,704,0,431,0,47,"Cupers","Breke",0
1254,2,"Mars",FALSE,"F",241,"S","TRAPPIST-1e",27,FALSE,4,0,896,229,0,"Babix","Breke",0
1258,1,"Europa",FALSE,"A",10,"P","55 Cancri e",30,FALSE,0,3628,289,1737,4987,"Tauva","Cowsearney",0
1259,1,"Earth",FALSE,"F",243,"S","TRAPPIST-1e",19,FALSE,0,0,619,0,142,"Eulahy","Mcguirez",0
1260,1,"Earth",TRUE,"G",186,"P","PSO J318.5-22",22,FALSE,0,0,0,0,0,"Glena","Scotterkins",1
1261,1,"Europa",FALSE,"C",49,"P","55 Cancri e",43,FALSE,1365,3106,0,50,2313,"Brafirk","Healted",0
1263,1,"Mars",FALSE,"F",244,"S","TRAPPIST-1e",25,FALSE,1084,1,66,0,5,"Batses","Vloaf",0
1264,1,"Earth",FALSE,"E",79,"P","TRAPPIST-1e",51,FALSE,0,1,0,51,945,"Franda","Roberrenn",0
1267,1,"Earth",TRUE,"G",191,"S","PSO J318.5-22",34,FALSE,0,0,0,0,0,"Hencey","Jacostaffey",1
1271,1,"Earth",TRUE,"G",189,"P","PSO J318.5-22",21,FALSE,0,0,0,0,0,"Melara","Hubbarrison",0
1273,1,"Earth",FALSE,"F",246,"S","TRAPPIST-1e",23,FALSE,0,0,0,759,0,"Teremy","Cruzaley",0
1274,1,"Earth",FALSE,"F",254,"P","55 Cancri e",38,FALSE,0,0,591,40,173,"Claine","Willangsey",0
1278,1,"Earth",TRUE,"G",190,"P","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Ren","Howayery",0
1280,1,"Earth",FALSE,"F",257,"P","PSO J318.5-22",44,FALSE,0,178,482,0,0,"Antone","Leton",1
1281,1,"Earth",TRUE,"G",193,"S","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Andice","Tranciams",0
1283,1,"Earth",FALSE,"G",194,"S","TRAPPIST-1e",19,FALSE,6,0,1,714,0,"Enrie","Burchanez",0
1285,1,"Earth",FALSE,"F",258,"P","55 Cancri e",36,FALSE,286,415,16,0,0,"Ricia","Weaverays",0
1286,1,"Mars",TRUE,"F",248,"S","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Jackix","Fache",1
1287,2,"Mars",TRUE,"F",259,"P","55 Cancri e",4,FALSE,0,0,0,1486.37817166935,0,"NONE","NONE",1
1287,3,"Mars",FALSE,"F",259,"P","TRAPPIST-1e",21,FALSE,733,0,1084,1,43,"Diles","Pimne",0
1288,1,"Earth",FALSE,"G",192,"P","TRAPPIST-1e",24,FALSE,621,0,0,0,0,"Nance","Flemaney",0
1289,1,"Earth",FALSE,"G",195,"S","TRAPPIST-1e",8,FALSE,0,0,0,0,917.540007755428,"Idace","Fultz",0
1289,2,"Earth",FALSE,"G",195,"S","TRAPPIST-1e",18,FALSE,789,0,2,0,19,"Chelsa","Fultz",0
1291,1,"Mars",FALSE,"F",260,"P","TRAPPIST-1e",33,FALSE,1758,59,4,0,0,"Sceres","Ponie",0
1292,1,"Europa",FALSE,"B",55,"S","55 Cancri e",31,TRUE,0,27723,3,202,3146,"Scharab","Conale",1
1292,2,"Europa",FALSE,"B",55,"S","TRAPPIST-1e",43,FALSE,105,368,268,842,13,"Izarino","Conale",1
1293,1,"Earth",FALSE,"F",261,"P","TRAPPIST-1e",20,FALSE,213,0,537.699566941933,0,584,"Elany","Bertsontry",0
1294,1,"Europa",TRUE,"A",14,"S","TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Aldhib","Gulcepusy",1
1294,2,"Europa",TRUE,"A",14,"S","PSO J318.5-22",30,FALSE,0,0,0,0,0,"Chamak","Plegred",1
1294,3,"Europa",FALSE,"A",14,"S","TRAPPIST-1e",28,TRUE,0,0,0,0,0,"Dscheat","Gulcepusy",0
1295,1,"Earth",FALSE,"F",256.30454600152,"P","TRAPPIST-1e",19,FALSE,68,0,0,719,0,"Nica","Vaught",0
1302,1,"Mars",FALSE,"D",45,"S","55 Cancri e",22,FALSE,218,50,4817,146,256,"Beah","Erry",1
1304,1,"Earth",TRUE,"E",82,"P","55 Cancri e",2,FALSE,0,0,0,0,0,"Lyde","Quinnedy",1
1304,3,"Earth",FALSE,"E",82,"P","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Winia","Quinnedy",0
1304,5,"Earth",TRUE,"E",82,"P","TRAPPIST-1e",37,FALSE,0,0,0,0,0,"Moniey","Powenoble",0
1307,1,"Earth",TRUE,"G",193,"P","TRAPPIST-1e",22,FALSE,0,0,0,0,0,"Andrey","Norrison",0
1308,1,"Europa",TRUE,"E",0,"S","55 Cancri e",40,FALSE,0,0,0,0,0,"Diram","Plegred",1
1308,2,"Europa",FALSE,"E",94,"S","55 Cancri e",30,FALSE,278,3300,0,8145,2519,"Tachba","Plegred",0
1308,3,"Europa",FALSE,"E",94,"S","55 Cancri e",37,FALSE,0,439,0,3198,6,"Grafi","Plegred",0
1308,4,"Europa",TRUE,"E",94,"S","55 Cancri e",26,FALSE,0,0,0,0,0,"Medib","Plegred",1
1309,1,"Earth",FALSE,"F",264,"P","TRAPPIST-1e",19,FALSE,0,4,109,0,671,"Regana","Gordond",1
1310,1,"Europa",FALSE,"C",52,"S","TRAPPIST-1e",57,FALSE,0,987,1,4948,53,"Kitauon","Coillery",0
1311,1,"Mars",FALSE,"F",265,"P","TRAPPIST-1e",1,FALSE,0,0,0,0,0,"Pios","Make",1
1311,2,"Mars",FALSE,"F",265,"P","TRAPPIST-1e",17,FALSE,948,47,292,0,0,"Wale","Make",0
1312,1,"Earth",TRUE,"G",194,"P","55 Cancri e",21,FALSE,0,0,0,0,0,"Darley","Blandez",1
1316,1,"Europa",TRUE,"E",95,"S","TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Sadrus","Quelfly",1
1317,1,"Mars",FALSE,"F",266,"P","TRAPPIST-1e",25,FALSE,2508,0,23,0,67,"Ton","Tité",0
1322,1,"Earth",TRUE,"G",196,"P","TRAPPIST-1e",40,FALSE,0,0,0,0,0,"Tonnie","Masquez",1
1323,1,"Earth",TRUE,"F",267,"P","55 Cancri e",23,FALSE,0,0,0,0,0,"Jilla","Gamberson",1
1324,3,"Earth",TRUE,"G",199,"S","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Lewise","Gilleyons",1
1325,1,"Earth",TRUE,"E",97,"S","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Jimen","Barbes",1
1325,3,"Earth",TRUE,"E",97,"S","TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Lilasa","Barbes",1
1326,2,"Mars",FALSE,"F",257,"S","TRAPPIST-1e",19,FALSE,1507,0,260,0,0,"Stote","Gelte",0
1328,1,"Earth",TRUE,"G",198,"P","TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Joandy","Rigginsen",0
1330,2,"Mars",FALSE,"D",46,"S","TRAPPIST-1e",28,FALSE,120,8,1128,1,7,"Hocops","Datty",1
1331,1,"Earth",TRUE,"G",200,"S","PSO J318.5-22",24,FALSE,0,0,0,0,0,"Cathya","Alshipson",1
1332,1,"Earth",FALSE,"E",98,"S","TRAPPIST-1e",29,FALSE,28,0,561,203,0,"Kayd","Hurchez",0
1333,1,"Earth",FALSE,"F",269,"P","PSO J318.5-22",32,FALSE,0,486,0,229,26,"Elindy","Fryes",0
1335,1,"Earth",TRUE,"G",199,"P","TRAPPIST-1e",44,FALSE,0,0,0,0,0,"Shan","Moodsey",0
1336,1,"Earth",TRUE,"G",201,"S","TRAPPIST-1e",17,FALSE,0,0,0,0,0,"NONE","NONE",1
1340,1,"Earth",TRUE,"G",203,"S","TRAPPIST-1e",23,FALSE,0,0,0,0,0,"Pamiea","Harrenoldez",0
1345,1,"Earth",FALSE,"F",260,"S","TRAPPIST-1e",25,FALSE,1174,0,18,721,0,"Mistie","Flowensley",0
1347,1,"Europa",FALSE,"F",271,"P","TRAPPIST-1e",67,FALSE,0,761,0,1,0,"Karah","Horners",1
1348,1,"Europa",FALSE,"B",57,"S","TRAPPIST-1e",22,FALSE,0,1531,0,369,2969,"Batan","Balightal",0
1350,1,"Earth",TRUE,"G",206,"S","55 Cancri e",27,FALSE,0,0,0,0,0,"Sharie","Cleang",1
1350,2,"Earth",FALSE,"F",261,"S","TRAPPIST-1e",14,FALSE,1489,2,126,460,72,"Isa","Cleang",0
1350,3,"Earth",FALSE,"G",206,"S","PSO J318.5-22",42,FALSE,491,106,8,202,0,"Mamina","Cleang",0
1350,4,"Earth",TRUE,"G",206,"S","PSO J318.5-22",19,FALSE,0,0,0,0,0,"Lulah","Cleang",0
1351,1,"Earth",FALSE,"G",202,"P","TRAPPIST-1e",22,FALSE,0,0,0,0,0,"NONE","NONE",0
1352,1,"Mars",FALSE,"F",272,"P","TRAPPIST-1e",31,FALSE,43,782,1,660,0,"Sps","Gerry",0
1353,1,"Mars",FALSE,"F",262,"S","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Dontch","Tepie",1
1353,2,"Mars",FALSE,"F",262,"S","TRAPPIST-1e",39,FALSE,1535,0,340,0,723,"Beant","Tepie",0
1353,3,"Mars",TRUE,"F",262,"S","TRAPPIST-1e",41,FALSE,0,0,0,0,0,"Cings","Tepie",1
1353,4,"Mars",FALSE,"F",262,"S","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Fex","Tepie",1
1357,1,"Mars",TRUE,"D",48,"S","TRAPPIST-1e",40,FALSE,0,0,0,0,0,"Bet","Stre",1
1360,1,"Earth",FALSE,"E",100,"S","TRAPPIST-1e",25,FALSE,0,997,0,0,0,"Terta","Blandez",1
1362,1,"Earth",FALSE,"F",265,"S","TRAPPIST-1e",23,FALSE,0,1268,0,119,2,"NONE","NONE",0
1365,2,"Europa",TRUE,"B",58,"S","TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Anchird","Exnutch",1
1366,1,"Earth",TRUE,"G",206,"P","55 Cancri e",40,FALSE,0,749.190714365302,0,0,0,"Searla","Hestes",1
1368,1,"Earth",TRUE,"G",208,"P","TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Iandy","Lanks",0
1370,1,"Earth",FALSE,"E",102,"S","TRAPPIST-1e",21,FALSE,965,0,23,3,0,"Timmy","Waterson",0
1371,1,"Mars",FALSE,"D",44,"P","TRAPPIST-1e",25,FALSE,591,466,0,0,0,"Dunch","Kuche",0
1375,1,"Earth",FALSE,"G",208,"S","TRAPPIST-1e",2,FALSE,0,0,0,0,0,"Aleen","Sykess",0
1375,2,"Earth",FALSE,"F",267,"S","TRAPPIST-1e",19,FALSE,0,3,946,0,0,"Gwendy","Sykess",0
1378,1,"Earth",FALSE,"G",212,"P","TRAPPIST-1e",19,FALSE,245,41,550,262.956623229557,0,"Joyces","Caineson",0
1380,1,"Europa",FALSE,"C",53,"S","55 Cancri e",42,FALSE,0,21,0,2735,3604,"Quarke","Fuleng",0
1381,1,"Earth",TRUE,"G",209,"S","PSO J318.5-22",20,FALSE,0,0,0,0,0,"Stevey","Hoopez",1
1382,1,"Earth",FALSE,"E",104,"S","TRAPPIST-1e",35,FALSE,0,1125,429,0,55,"Ritany","Daughttley",0
1383,1,"Europa",TRUE,"D",49,"S","TRAPPIST-1e",53,FALSE,0,0,0,0,0,"Rasatik","Resendent",1
1384,1,"Earth",FALSE,"E",105,"S","TRAPPIST-1e",17,FALSE,21,0,690,260,5,"Violan","Mayods",0
1384,2,"Earth",TRUE,"G",210,"S","TRAPPIST-1e",6,FALSE,0,0,0,0,0,"Berty","Mayods",0
1384,3,"Earth",FALSE,"F",269,"S","TRAPPIST-1e",22,FALSE,0,442,0,0,368,"Fredy","Mayods",1
1384,5,"Earth",FALSE,"E",105,"S","TRAPPIST-1e",19,FALSE,189,510,0,0,0,"Fany","Mayods",1
1386,1,"Earth",TRUE,"G",214,"P","TRAPPIST-1e",23,FALSE,0,0,0,0,0,"Murie","Polliamposs",1
1387,1,"Mars",FALSE,"E",85,"P","TRAPPIST-1e",31,FALSE,1088,0,280,0,0,"Trise","Hacle",0
1390,1,"Earth",TRUE,"G",215,"P","PSO J318.5-22",1,FALSE,0,0,109.844524287131,0,0,"Mathy","Meltoney",1
1391,1,"Mars",TRUE,"F",276,"P","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Berios","Apie",1
1391,3,"Mars",FALSE,"F",276,"P","TRAPPIST-1e",44,FALSE,485,2,210,0,351,"Frunch","Apie",0
1393,2,"Mars",FALSE,"F",270,"S","TRAPPIST-1e",19,FALSE,2058,0,224,298,19,"NONE","NONE",0
1395,1,"Earth",FALSE,"G",214,"S","TRAPPIST-1e",7,FALSE,0,0,0,0,0,"Willah","Fryes",1
1398,1,"Earth",FALSE,"G",216,"P","TRAPPIST-1e",28,FALSE,0,508,334,0,46,"Adria","Cookentaney",1
1399,1,"Earth",FALSE,"F",272,"S","TRAPPIST-1e",28,FALSE,0,0,529,560,60,"Hellia","Popelase",0
1400,1,"Earth",TRUE,"G",217,"P","55 Cancri e",14,FALSE,0,0,0,0,0,"Hanne","Colleruces",1
1401,1,"Earth",FALSE,"G",218,"P","TRAPPIST-1e",18,FALSE,0,0,599,59,152,"Guyne","Burtiz",0
1402,1,"Earth",TRUE,"G",215,"S","PSO J318.5-22",23,FALSE,0,0,0,0,0,"Darlie","Blacks",1
1402,2,"Earth",TRUE,"G",215,"S","55 Cancri e",33,FALSE,0,0,0,0,0,"Leony","Blacks",1
1404,1,"Europa",FALSE,"B",60,"S","TRAPPIST-1e",47,FALSE,1,734,28,78,3471,"Alaton","Mornaned",0
1404,2,"Europa",FALSE,"B",0,"S","TRAPPIST-1e",42,FALSE,0,51,0,4170,13,"Arkard","Mornaned",0
1406,1,"Mars",FALSE,"E",106,"S","TRAPPIST-1e",17,FALSE,36,0,1013,0,0,"Muffs","Gres",0
1407,2,"Earth",FALSE,"F",278,"P","PSO J318.5-22",17,FALSE,8,222,3,401,0,"Derina","Foxter",1
1408,1,"Earth",FALSE,"G",216,"S","PSO J318.5-22",26,FALSE,4,770,0,0,0,"Prilly","Fulloydez",0
1410,1,"Earth",FALSE,"F",279,"P","TRAPPIST-1e",23,FALSE,0,567,896,0,122,"Evane","Lerez",0
1412,1,"Earth",FALSE,"G",217,"S","55 Cancri e",15,FALSE,0,0,0,0,832,"Andona","Winsley",0
1413,1,"Earth",TRUE,"G",218,"S","PSO J318.5-22",18,FALSE,0,0,0,0,0,"Genee","Nichoan",0
1414,1,"Earth",FALSE,"F",280,"P","TRAPPIST-1e",65,FALSE,259,0,0,0,1916,"Andace","Kinson",0
1416,1,"Earth",TRUE,"G",219,"P","TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Therie","Macdonadows",0
1417,1,"Europa",FALSE,"C",54,"S","TRAPPIST-1e",41,FALSE,0,184,0,1520,3358,"Alik","Spedlinale",0
1419,1,"Mars",FALSE,"F",273,"S","TRAPPIST-1e",42,FALSE,1381,0,1243,0,0,"Goles","Apeau",0
1421,1,"Mars",FALSE,"F",274,"S","TRAPPIST-1e",37,FALSE,328,6153,243,26,820,"Whark","Cres",0
1421,2,"Mars",FALSE,"F",274,"S","55 Cancri e",17,FALSE,891,0,243,0,5,"Ars","Cres",0
1423,1,"Europa",TRUE,"B",61,"S","TRAPPIST-1e",24,FALSE,0,0,0,0,0,"Seginon","Asoppor",1
1423,3,"Europa",TRUE,"B",61,"S","55 Cancri e",59,FALSE,0,0,0,0,0,"Sadra","Rodwative",1
1424,1,"Europa",TRUE,"B",47,"P","TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Sarid","Sageng",1
1424,2,"Europa",FALSE,"B",47,"P","55 Cancri e",29,FALSE,2988,2147,0,0,1779,"Goros","Sageng",0
1424,5,"Europa",TRUE,"B",47,"P","TRAPPIST-1e",35,FALSE,0,0,0,0,0,"Weia","Sageng",1
1425,2,"Earth",TRUE,"G",220,"P","TRAPPIST-1e",1,FALSE,0,0,0,0,0,"Mael","Adavisons",1
1426,1,"Europa",TRUE,"D",46,"P","55 Cancri e",28,FALSE,0,0,0,0,0,"Duhrid","Drelcate",1
1427,2,"Mars",FALSE,"F",275,"S","TRAPPIST-1e",67,FALSE,443,0,1721,250,2,"Hont","Pead",0
1428,1,"Earth",FALSE,"E",109,"S","TRAPPIST-1e",44,FALSE,0,200,128,460,0,"Artis","Hanghanson",0
1430,1,"Earth",FALSE,"F",283,"P","TRAPPIST-1e",14,FALSE,360,0,2116,1,8,"Lina","Popez",0
1433,1,"Earth",TRUE,"G",219,"S","TRAPPIST-1e",51,FALSE,0,0,0,0,0,"Allene","Noeley",0
1434,1,"Earth",FALSE,"G",222,"P","TRAPPIST-1e",20,FALSE,0,258,331,133,189.848521905652,"Dandy","Cartez",0
1434,3,"Earth",TRUE,"G",222,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Emilla","Cartez",0
1438,1,"Earth",FALSE,"E",89,"P","TRAPPIST-1e",24,FALSE,181,224,0,195,191,"Anae","Sancasey",0
1439,1,"Mars",FALSE,"F",279,"S","TRAPPIST-1e",41,FALSE,112,186,228,760,0,"Lios","Lette",0
1439,2,"Mars",FALSE,"D",52,"S","TRAPPIST-1e",30,FALSE,806,100,9,248.4658636025,47,"Croo","Lette",0
1440,1,"Earth",FALSE,"F",280,"S","TRAPPIST-1e",27,FALSE,0,1826,39,11,649,"Jerek","Mcleaney",0
1443,1,"Earth",TRUE,"G",225,"P","TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Anda","Jimes",1
1445,1,"Earth",FALSE,"G",221,"S","PSO J318.5-22",8,FALSE,0,0,0,0,0,"Walles","Wellenez",1
1450,2,"Europa",FALSE,"D",53,"S","55 Cancri e",30,FALSE,0,138,0,5467,112,"Cella","Ailled",0
1451,1,"Europa",FALSE,"C",56,"S","55 Cancri e",46,FALSE,202,484,0,3208,2485,"Zinor","Proorbeng",0
1451,2,"Europa",TRUE,"C",56,"S","TRAPPIST-1e",39,FALSE,0,0,0,0,0,"Unukath","Proorbeng",1
1452,1,"Europa",FALSE,"C",53,"P","TRAPPIST-1e",21,FALSE,5,251,10,26,3384,"Arkar","Distured",0
1452,2,"Europa",TRUE,"C",0,"P","TRAPPIST-1e",70,FALSE,0,0,0,0,0,"Gorab","Distured",1
1452,4,"Europa",FALSE,"C",53,"P","TRAPPIST-1e",33,FALSE,0,774,0,6255,6,"Hamak","Distured",0
1452,5,"Europa",TRUE,"C",53,"P","55 Cancri e",44,FALSE,0,0,0,0,0,"Gimph","Distured",1
1453,1,"Earth",FALSE,"G",229,"P","55 Cancri e",16,FALSE,0,2838,32,5,3404,"Kimena","Thorney",0
1453,2,"Earth",FALSE,"G",229,"P","TRAPPIST-1e",63,FALSE,3,801,0,0,5,"Annon","Thorney",1
1454,1,"Europa",FALSE,"D",54,"S","TRAPPIST-1e",37,FALSE,0,13561,15,4060,72,"Canonon","Righturter",0
1455,1,"Europa",TRUE,"B",62,"S","55 Cancri e",29,FALSE,0,0,0,0,0,"Markton","Wassird",1
1455,2,"Europa",FALSE,"B",62,"S","TRAPPIST-1e",29,FALSE,0,2509,0,16,698,"Teronan","Conaly",1
1455,3,"Europa",TRUE,"B",62,"S","55 Cancri e",22,FALSE,0,0,0,0,0,"Rotanin","Wassird",1
1455,5,"Europa",FALSE,"B",62,"S","55 Cancri e",76,FALSE,0,2732,422,16594,330,"Antino","Wassird",0
1457,1,"Earth",FALSE,"E",110,"S","TRAPPIST-1e",61,FALSE,0,368,3,4422,0,"Bra","Combson",0
1460,1,"Earth",FALSE,"F",285,"P","TRAPPIST-1e",19,FALSE,12.0166664961056,905,387,0,0,"Bony","Williotters",1
1461,1,"Earth",TRUE,"G",224,"S","TRAPPIST-1e",37.3219776652749,FALSE,0,1968.06501164973,0,0,0,"Naomin","Gordond",0
1462,1,"Earth",TRUE,"G",231,"P","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Timmie","Webstes",1
1467,1,"Europa",FALSE,"E",111,"S","TRAPPIST-1e",21,FALSE,894,1,0,61,26,"Russey","Dillips",0
1478,1,"Earth",FALSE,"F",289,"P","TRAPPIST-1e",33,FALSE,0,0,0,417,2372,"NONE","NONE",0
1478,2,"Earth",FALSE,"F",289,"P","PSO J318.5-22",39,FALSE,0,19,733,0,701,"Toniel","Sweene",0
1481,1,"Mars",FALSE,"E",91,"P","TRAPPIST-1e",27,FALSE,555,0,744,0,0,"Krus","Prist",0
1484,1,"Earth",FALSE,"E",93,"P","TRAPPIST-1e",16,FALSE,92,1,884,0,0,"Lan","Roachoanand",0
1485,1,"Mars",TRUE,"F",291,"P","TRAPPIST-1e",38,FALSE,0,0,0,0,0,"Hones","Man",1
1488,1,"Mars",TRUE,"E",94,"P","TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Powhex","Betie",1
1489,1,"Earth",FALSE,"G",229,"S","TRAPPIST-1e",19,FALSE,73,0,0,813,2,"Katiey","Gallencis",0
1491,1,"Earth",FALSE,"G",240,"P","55 Cancri e",32,FALSE,0,0,0,817,8,"Leneva","Sosalinson",1
1491,3,"Earth",FALSE,"G",240,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"NONE","NONE",1
1493,1,"Earth",FALSE,"F",285,"S","TRAPPIST-1e",38,FALSE,35,0,0,0,713,"Eilace","Hardley",0
1498,1,"Earth",FALSE,"F",295,"P","TRAPPIST-1e",30,FALSE,0,495,0,0,153,"Karay","Talls",0
1499,1,"Earth",FALSE,"F",287,"S","TRAPPIST-1e",21,FALSE,5,0,0,2,1061,"Teryla","Keithunts",0
1500,3,"Earth",FALSE,"G",230,"S","55 Cancri e",17,FALSE,0,55,913,0,55,"Joandy","Barbes",1
1500,4,"Earth",FALSE,"G",230,"S","55 Cancri e",35,FALSE,0,0,0,0,0,"Andrey","Cooperkins",1
1500,5,"Earth",FALSE,"F",288,"S","55 Cancri e",17,FALSE,319,184,0,0,376,"Irmark","Barbes",0
1500,6,"Earth",TRUE,"G",230,"S","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Bobbyn","Barbes",1
1503,1,"Mars",FALSE,"D",48,"P","TRAPPIST-1e",35,FALSE,1890,0,497,1,0,"Koops","Haste",0
1506,1,"Earth",FALSE,"F",298,"P","TRAPPIST-1e",19,FALSE,0,24,615,9,0,"Bara","Vines",1
